order_id,customer_id,order_date,product_category,product_name,quantity,unit_price,total_amount,payment_method,shipping_region,customer_segment,discount_applied,returned
ORD-01053,CLI-0489,2025-09-07,home,Alfombra,5,11.32,56.6,bank_transfer,norte,new,0,0
ORD-00465,CLI-0335,2025-08-17,home,Reloj pared,5,140.59,702.95,debit_card,centro,vip,0.3,0
ORD-00552,CLI-0273,2025-09-12,electronics,Monitor 24,3,468.86,1406.58,bank_transfer,centro,vip,0,0
ORD-00457,CLI-0123,2025-08-25,electronics,SSD 1TB,4,79.57,318.28,bank_transfer,oeste,new,0,0
ORD-00617,CLI-0153,2025-08-15,home,Alfombra,5,104.59,522.95,credit_card,centro,vip,0.15,0
ORD-00236,CLI-0172,2025-07-07,electronics,Auriculares BT,3,353.02,1059.06,paypal,sur,returning,0,0
ORD-01354,CLI-0111,2025-08-18,food,Frutos secos,1,26.84,26.84,debit_card,sur,returning,0.15,0
ORD-00529,CLI-0327,2025-07-27,clothing,Camiseta básica,3,57.87,173.61,paypal,oeste,new,0.2,0
ORD-00498,CLI-0073,2025-07-09,clothing,Zapatillas running,5,135.2,676.0,bank_transfer,sur,returning,0.3,0
ORD-00141,CLI-0288,2025-09-14,electronics,Mouse gaming,5,125.41,627.05,bank_transfer,centro,returning,0.2,0
ORD-01771,CLI-0032,2025-07-15,clothing,Zapatillas running,5,99.7,498.5,bank_transfer,centro,returning,0.15,0
ORD-01846,CLI-0390,2025-07-11,beauty,Mascarilla,2,74.25,148.5,debit_card,este,returning,0.3,0
ORD-01472,CLI-0099,2025-09-28,electronics,Laptop,5,143.17,715.85,paypal,sur,vip,0,0
ORD-01941,CLI-0081,2025-09-14,electronics,SSD 1TB,1,32.67,32.67,debit_card,oeste,vip,0.1,0
ORD-01099,CLI-0096,2025-08-21,electronics,Teclado mecánico,5,225.8,1129.0,paypal,sur,returning,0,0
ORD-00432,CLI-0117,2025-08-21,home,Espejo,2,72.12,144.24,credit_card,sur,new,0.15,0
ORD-01070,CLI-0360,2025-09-02,food,Frutos secos,1,39.8,39.8,credit_card,sur,vip,0.3,0
ORD-01258,CLI-0416,2025-08-12,electronics,SSD 1TB,2,470.62,941.24,paypal,centro,vip,0.15,0
ORD-00476,CLI-0365,2025-07-25,clothing,Chaqueta,3,63.31,189.93,bank_transfer,oeste,vip,0.2,0
ORD-01711,CLI-0036,2025-07-16,clothing,Zapatillas running,4,118.56,474.24,debit_card,sur,returning,0,0
ORD-00186,CLI-0491,2025-08-17,electronics,Monitor 24,3,146.99,440.97,debit_card,norte,vip,0.15,0
ORD-00170,CLI-0486,2025-09-25,electronics,Cargador USB-C,4,429.58,1718.32,paypal,este,vip,0,0
ORD-01346,CLI-0425,2025-08-28,clothing,Calcetines pack,2,112.99,225.98,paypal,centro,vip,0.15,0
ORD-01994,CLI-0167,2025-09-18,electronics,Mouse gaming,3,481.74,1445.22,paypal,sur,vip,0.05,0
ORD-01022,CLI-0399,2025-08-08,electronics,Laptop,5,405.8,2029.0,paypal,este,vip,0.15,0
ORD-00750,CLI-0146,2025-07-11,food,Té matcha,5,72.57,362.85,bank_transfer,norte,vip,0,0
ORD-00342,CLI-0314,2025-09-26,beauty,Mascarilla,4,60.53,242.12,bank_transfer,oeste,vip,0,0
ORD-00046,CLI-0062,2025-09-29,electronics,Mouse gaming,3,324.9,974.7,bank_transfer,sur,new,0.2,0
ORD-00261,CLI-0333,2025-07-09,home,Espejo,4,82.78,331.12,debit_card,oeste,new,0.1,0
ORD-00213,CLI-0202,2025-09-15,food,Té matcha,2,131.81,263.62,debit_card,norte,vip,0.05,0
ORD-01427,CLI-0418,2025-08-16,beauty,Perfume,3,113.9,341.7,bank_transfer,sur,vip,0.15,0
ORD-00184,CLI-0479,2025-07-16,electronics,Monitor 24,3,139.06,417.18,credit_card,centro,new,0,0
ORD-00111,CLI-0021,2025-09-21,home,Marco fotos,5,38.95,194.75,credit_card,centro,returning,0,0
ORD-01329,CLI-0372,2025-07-03,clothing,Calcetines pack,4,44.0,176.0,bank_transfer,oeste,new,0.1,0
ORD-01315,CLI-0369,2025-09-10,food,Café gourmet,5,77.12,385.6,debit_card,sur,returning,0.1,0
ORD-01497,CLI-0250,2025-09-30,beauty,Protector solar,2,31.02,62.04,credit_card,este,returning,0.2,0
ORD-00118,CLI-0145,2025-08-07,electronics,Cargador USB-C,5,340.11,1700.55,paypal,norte,vip,0.1,1
ORD-00414,CLI-0010,2025-07-23,food,Miel artesanal,5,98.43,492.15,debit_card,sur,new,0.3,1
ORD-01519,CLI-0346,2025-08-23,beauty,Mascarilla,5,141.38,706.9,credit_card,sur,vip,0.3,0
ORD-00047,CLI-0386,2025-09-14,beauty,Mascarilla,4,8.54,34.16,credit_card,norte,vip,0,0
ORD-00597,CLI-0044,2025-07-19,beauty,Protector solar,2,32.19,64.38,paypal,sur,vip,0.15,0
ORD-01867,CLI-0098,2025-08-07,beauty,Champú natural,2,125.23,250.46,credit_card,sur,vip,0.2,0
ORD-01307,CLI-0067,2025-07-28,electronics,Webcam HD,2,476.05,952.1,debit_card,norte,vip,0.2,0
ORD-01389,CLI-0497,2025-09-06,beauty,Aceite corporal,3,83.54,250.62,credit_card,sur,returning,0.05,1
ORD-00489,CLI-0287,2025-09-22,electronics,Webcam HD,5,47.05,235.25,bank_transfer,centro,new,0.2,0
ORD-01068,CLI-0470,2025-08-09,electronics,Auriculares BT,5,259.94,1299.7,debit_card,oeste,new,0,0
ORD-01534,CLI-0069,2025-08-12,beauty,Mascarilla,5,100.66,503.3,bank_transfer,oeste,new,0.3,0
ORD-01695,CLI-0322,2025-08-19,clothing,Pantalón chino,1,132.69,132.69,credit_card,este,new,0.15,0
ORD-00423,CLI-0118,2025-09-29,electronics,Cargador USB-C,3,5.86,17.58,credit_card,norte,new,0.15,0
ORD-00172,CLI-0203,2025-09-05,food,Aceite oliva,4,67.07,268.28,debit_card,sur,returning,0.1,0
ORD-01707,CLI-0225,2025-09-19,home,Lámpara LED,4,109.19,436.76,paypal,norte,returning,0.1,0
ORD-01036,CLI-0165,2025-08-10,home,Cojín,1,137.32,137.32,credit_card,centro,vip,0.1,0
ORD-01750,CLI-0081,2025-08-04,clothing,Bufanda,5,14.42,72.1,debit_card,sur,vip,0,0
ORD-01115,CLI-0126,2025-07-27,electronics,Laptop,4,357.06,1428.24,bank_transfer,sur,new,0,0
ORD-01231,CLI-0400,2025-08-27,clothing,Gorra,2,65.67,131.34,paypal,sur,new,0.05,0
ORD-00495,CLI-0283,2025-08-31,beauty,Crema facial,4,38.93,155.72,debit_card,norte,new,0,0
ORD-00298,CLI-0434,2025-09-09,clothing,Calcetines pack,5,122.95,614.75,debit_card,norte,new,0.15,0
ORD-01014,CLI-0480,2025-08-18,beauty,Bálsamo labial,1,146.02,146.02,paypal,sur,new,0,0
ORD-00392,CLI-0060,2025-09-27,electronics,Auriculares BT,5,268.37,1341.85,debit_card,norte,returning,0,0
ORD-01952,CLI-0124,2025-09-07,electronics,Laptop,5,153.83,769.15,debit_card,norte,vip,0,0
ORD-01391,CLI-0126,2025-08-20,food,Té matcha,4,61.07,244.28,bank_transfer,centro,new,0,0
ORD-00914,CLI-0246,2025-08-11,electronics,SSD 1TB,5,487.11,2435.55,paypal,sur,returning,0.2,0
ORD-01098,CLI-0450,2025-09-22,electronics,Webcam HD,4,273.93,1095.72,debit_card,norte,vip,0,0
ORD-01295,CLI-0390,2025-09-01,electronics,SSD 1TB,1,395.56,395.56,paypal,centro,new,0.1,0
ORD-01415,CLI-0398,2025-08-10,clothing,Bufanda,2,65.04,130.08,bank_transfer,sur,returning,0.1,0
ORD-00921,CLI-0083,2025-08-29,food,Té matcha,3,35.91,107.73,credit_card,sur,new,0.1,0
ORD-00415,CLI-0168,2025-09-20,electronics,Cargador USB-C,2,143.12,286.24,bank_transfer,este,vip,0.3,0
ORD-01812,CLI-0375,2025-08-10,home,Reloj pared,4,135.5,542.0,credit_card,norte,returning,0.05,0
ORD-00339,CLI-0136,2025-09-18,beauty,Crema facial,4,27.04,108.16,credit_card,este,returning,0.15,0
ORD-01384,CLI-0433,2025-09-24,electronics,Cargador USB-C,4,73.16,292.64,paypal,sur,new,0.2,0
ORD-00754,CLI-0217,2025-09-17,electronics,Laptop,4,299.8,1199.2,credit_card,norte,new,0.15,0
ORD-00842,CLI-0438,2025-07-24,clothing,Sudadera,5,51.94,259.7,debit_card,oeste,vip,0,0
ORD-00146,CLI-0284,2025-08-23,beauty,Mascarilla,3,13.02,39.06,bank_transfer,sur,new,0.2,0
ORD-00858,CLI-0174,2025-08-29,clothing,Chaqueta,4,19.25,77.0,debit_card,este,new,0.2,0
ORD-00772,CLI-0463,2025-09-05,food,Aceite oliva,4,72.38,289.52,debit_card,centro,returning,0.05,0
ORD-00918,CLI-0376,2025-09-28,home,Alfombra,1,129.45,129.45,debit_card,oeste,vip,0.3,0
ORD-00203,CLI-0351,2025-08-18,beauty,Sérum vitamina C,5,58.38,291.9,paypal,centro,vip,0,1
ORD-00736,CLI-0123,2025-07-21,food,Café gourmet,3,22.93,68.79,credit_card,este,returning,0.05,0
ORD-00144,CLI-0115,2025-08-06,food,Té matcha,5,81.14,405.7,paypal,centro,vip,0,0
ORD-00572,CLI-0179,2025-09-05,home,Reloj pared,4,19.99,79.96,credit_card,este,returning,0.05,0
ORD-01614,CLI-0024,2025-07-04,home,Espejo,5,30.75,153.75,debit_card,este,vip,0,0
ORD-01718,CLI-0260,2025-09-15,electronics,Teclado mecánico,2,25.39,50.78,debit_card,,vip,0.05,1
ORD-01676,CLI-0460,2025-09-01,food,Frutos secos,5,65.54,327.7,paypal,este,vip,0,1
ORD-00712,CLI-0259,2025-07-13,electronics,Mouse gaming,3,290.24,870.72,paypal,este,vip,0,0
ORD-01490,CLI-0151,2025-07-06,food,Chocolate belga,2,55.94,111.88,bank_transfer,norte,returning,0,0
ORD-01775,CLI-0052,2025-07-20,home,Reloj pared,2,143.89,287.78,credit_card,oeste,vip,0.1,0
ORD-01347,CLI-0123,2025-08-08,home,Vela aromática,5,31.2,156.0,debit_card,norte,new,0,0
ORD-01362,CLI-0241,2025-08-24,electronics,Auriculares BT,4,258.09,1032.36,credit_card,este,vip,0,0
ORD-00745,CLI-0035,2025-09-27,electronics,SSD 1TB,1,216.14,216.14,credit_card,centro,returning,0.2,0
ORD-01465,CLI-0368,2025-09-16,clothing,Camiseta básica,2,42.81,85.62,debit_card,sur,new,0.3,0
ORD-01422,CLI-0331,2025-09-02,clothing,Bufanda,1,71.39,71.39,bank_transfer,sur,returning,0.3,0
ORD-00322,CLI-0388,2025-08-11,beauty,Aceite corporal,3,99.55,298.65,bank_transfer,norte,returning,0.2,0
ORD-00279,CLI-0377,2025-09-22,electronics,Mouse gaming,5,459.47,2297.35,bank_transfer,norte,vip,0.15,0
ORD-01079,CLI-0387,2025-08-20,food,Frutos secos,2,30.57,61.14,credit_card,norte,vip,0.3,0
ORD-01893,CLI-0077,2025-08-09,home,Vela aromática,2,14.78,29.56,credit_card,sur,returning,0,0
ORD-00847,CLI-0162,2025-09-15,clothing,Pantalón chino,3,145.74,437.22,bank_transfer,sur,vip,0,0
ORD-00097,CLI-0393,2025-08-29,beauty,Sérum vitamina C,3,69.38,208.14,paypal,oeste,returning,0,0
ORD-00702,CLI-0310,2025-07-16,food,Pasta italiana,1,80.51,80.51,debit_card,este,new,0.3,0
ORD-01082,CLI-0450,2025-07-22,home,Lámpara LED,2,19.4,38.8,debit_card,centro,returning,0.2,0
ORD-01320,CLI-0066,2025-09-09,home,Cojín,5,44.49,222.45,bank_transfer,este,returning,0.3,0
ORD-00595,CLI-0335,2025-07-11,clothing,Zapatillas running,4,59.96,239.84,paypal,norte,returning,0.2,0
ORD-01936,CLI-0106,2025-07-23,clothing,Bufanda,2,3152.63,6305.26,credit_card,centro,returning,0,1
ORD-01895,CLI-0122,2025-09-30,electronics,Teclado mecánico,2,164.6,329.2,debit_card,sur,vip,0.2,0
ORD-01016,CLI-0208,2025-08-29,clothing,Gorra,1,109.94,109.94,paypal,este,new,0.2,0
ORD-01453,CLI-0268,2025-08-26,clothing,Zapatillas running,-4,106.4,-425.6,bank_transfer,centro,new,0.2,0
ORD-00624,CLI-0364,2025-09-28,electronics,Auriculares BT,1,498.85,498.85,debit_card,sur,returning,0.05,0
ORD-01854,CLI-0438,2025-08-21,food,Aceite oliva,1,71.56,71.56,credit_card,este,new,0.3,0
ORD-00348,CLI-0236,2025-09-28,electronics,Monitor 24,2,19.21,38.42,bank_transfer,sur,vip,0.15,1
ORD-00519,CLI-0256,2025-08-30,clothing,Zapatillas running,3,56.7,170.1,debit_card,este,vip,0.15,1
ORD-01927,CLI-0138,2025-09-05,beauty,Mascarilla,5,29.26,146.3,debit_card,centro,returning,0,1
ORD-01257,CLI-0467,2025-08-17,beauty,Aceite corporal,1,96.2,96.2,paypal,este,new,0,0
ORD-01848,CLI-0231,2025-08-28,electronics,SSD 1TB,5,440.84,2204.2,bank_transfer,este,vip,0.1,0
ORD-01468,CLI-0294,2025-07-27,clothing,Sudadera,2,79.45,158.9,bank_transfer,norte,returning,0.15,0
ORD-00911,CLI-0070,2025-07-18,food,Café gourmet,1,113.18,113.18,bank_transfer,norte,vip,0.1,0
ORD-00602,CLI-0270,2025-07-15,clothing,Pantalón chino,2,135.21,270.42,credit_card,centro,vip,0.2,0
ORD-01239,CLI-0405,2025-07-20,home,Cojín,3,37.38,112.14,paypal,,new,0,1
ORD-00787,CLI-0009,2025-07-05,clothing,Bufanda,1,12.62,12.62,bank_transfer,oeste,returning,0.05,0
ORD-01587,CLI-0490,2025-07-05,food,Pasta italiana,3,78.28,234.84,bank_transfer,norte,new,0,0
ORD-00336,CLI-0483,2025-07-18,beauty,Mascarilla,3,65.75,197.25,paypal,oeste,new,0,0
ORD-00247,CLI-0396,2025-07-14,home,Marco fotos,1,81.63,81.63,credit_card,centro,vip,0.15,0
ORD-01342,CLI-0157,2025-08-16,food,Aceite oliva,5,72.48,362.4,credit_card,oeste,vip,0,0
ORD-00023,CLI-0201,2025-09-13,electronics,Auriculares BT,4,14.8,59.2,bank_transfer,norte,new,0.15,0
ORD-01037,CLI-0327,2025-08-19,food,Chocolate belga,3,138.25,414.75,bank_transfer,oeste,new,0.1,0
ORD-00501,CLI-0142,2025-09-20,clothing,Pantalón chino,1,51.89,51.89,bank_transfer,sur,new,0.15,0
ORD-01839,CLI-0179,2025-07-24,home,Marco fotos,3,37.56,112.68,debit_card,sur,returning,0.2,0
ORD-01830,CLI-0250,2025-07-26,clothing,Pantalón chino,1,109.91,109.91,debit_card,oeste,vip,0.05,0
ORD-01674,CLI-0111,2025-07-08,home,Vela aromática,5,114.82,574.1,debit_card,oeste,returning,0.1,0
ORD-01917,CLI-0092,2025-08-08,electronics,SSD 1TB,3,422.07,1266.21,bank_transfer,sur,new,0.15,0
ORD-00664,CLI-0190,2025-08-13,electronics,SSD 1TB,1,288.71,288.71,debit_card,oeste,returning,0.2,0
ORD-00240,CLI-0189,2025-09-16,electronics,Auriculares BT,4,181.92,727.68,paypal,este,new,0.1,0
ORD-00906,CLI-0072,2025-09-17,food,Frutos secos,2,17.94,35.88,bank_transfer,sur,new,0.2,0
ORD-01071,CLI-0259,2025-07-05,home,Lámpara LED,3,55.11,165.33,debit_card,norte,returning,0.3,0
ORD-00291,CLI-0472,2025-09-21,electronics,Mouse gaming,1,146.61,146.61,bank_transfer,oeste,returning,0,0
ORD-01650,CLI-0364,2025-07-11,clothing,Sudadera,3,67.97,203.91,bank_transfer,oeste,vip,0,0
ORD-00480,CLI-0237,2025-08-23,beauty,Aceite corporal,2,134.75,269.5,paypal,este,returning,0,0
ORD-01397,CLI-0321,2025-08-11,beauty,Perfume,4,53.71,214.84,credit_card,oeste,vip,0.05,0
ORD-00637,CLI-0354,2025-07-23,clothing,Bufanda,2,21.51,43.02,debit_card,norte,vip,0,0
ORD-01483,CLI-0151,2025-08-22,food,Aceite oliva,5,124.71,623.55,debit_card,norte,returning,0.15,0
ORD-00827,CLI-0484,2025-09-28,clothing,Sudadera,2,47.11,94.22,paypal,sur,returning,0,0
ORD-01583,CLI-0465,2025-07-28,beauty,Perfume,1,73.01,73.01,paypal,sur,returning,0.1,0
ORD-01338,CLI-0292,2025-08-07,food,Frutos secos,5,129.07,645.35,debit_card,sur,vip,0.2,0
ORD-01208,CLI-0309,2025-07-03,food,Chocolate belga,1,43.78,43.78,paypal,sur,returning,0.2,0
ORD-01507,CLI-0303,2025-07-15,home,Espejo,2,75.71,151.42,debit_card,oeste,returning,0.05,0
ORD-01774,CLI-0320,2025-08-24,beauty,Aceite corporal,5,44.77,223.85,bank_transfer,oeste,vip,0.15,0
ORD-01879,CLI-0476,2025-08-12,home,Marco fotos,5,113.43,567.15,paypal,oeste,returning,0,0
ORD-00293,CLI-0372,2025-09-05,food,Miel artesanal,5,132.62,663.1,bank_transfer,norte,returning,0.1,0
ORD-01171,CLI-0333,2025-08-30,home,Lámpara LED,2,108.95,217.9,credit_card,sur,vip,0,0
ORD-01972,CLI-0138,2025-08-14,beauty,Bálsamo labial,3,94.59,283.77,credit_card,oeste,returning,0,0
ORD-00797,CLI-0446,2025-09-04,electronics,Cargador USB-C,3,168.87,506.61,bank_transfer,sur,vip,0.1,0
ORD-01924,CLI-0243,2025-09-30,beauty,Bálsamo labial,3,81.2,243.6,debit_card,norte,returning,0,0
ORD-00777,CLI-0353,2025-07-07,clothing,Calcetines pack,5,33.31,166.55,debit_card,centro,vip,0.3,0
ORD-00780,CLI-0309,2025-08-03,food,Pasta italiana,3,67.1,201.3,credit_card,norte,vip,0.2,0
ORD-00009,CLI-0135,2025-08-14,clothing,Chaqueta,4,71.46,285.84,credit_card,,vip,0,0
ORD-01591,CLI-0074,2025-09-04,clothing,Gorra,5,43.75,218.75,credit_card,,new,0,1
ORD-00249,CLI-0181,2025-08-02,beauty,Perfume,2,140.98,281.96,debit_card,norte,new,0.1,0
ORD-00649,CLI-0014,2025-07-12,electronics,Webcam HD,2,255.79,511.58,bank_transfer,oeste,returning,0.05,0
ORD-01473,CLI-0456,2025-08-21,food,Pasta italiana,4,74.01,296.04,bank_transfer,oeste,new,0.1,0
ORD-01999,CLI-0115,2025-08-22,electronics,Cargador USB-C,4,418.62,1674.48,credit_card,centro,returning,0.2,0
ORD-01806,CLI-0254,2025-07-10,electronics,Auriculares BT,2,287.98,575.96,debit_card,oeste,vip,0.1,0
ORD-00444,CLI-0408,2025-09-08,clothing,Camiseta básica,3,17.48,52.44,paypal,sur,new,0,0
ORD-00667,CLI-0080,2025-09-19,home,Reloj pared,5,132.77,663.85,bank_transfer,norte,new,0,0
ORD-01119,CLI-0184,2025-08-19,beauty,Perfume,1,46.24,46.24,debit_card,oeste,new,0,0
ORD-01080,CLI-0290,2025-09-09,electronics,Laptop,5,448.78,2243.9,paypal,norte,new,0,0
ORD-00220,CLI-0385,2025-08-22,food,Salsa trufa,1,23.78,23.78,debit_card,este,new,0.3,0
ORD-00845,CLI-0447,2025-08-11,home,Espejo,3,81.89,245.67,debit_card,norte,vip,0,0
ORD-00162,CLI-0037,2025-07-20,beauty,Champú natural,3,95.04,285.12,paypal,este,new,0.1,0
ORD-00315,CLI-0141,2025-07-16,beauty,Perfume,3,6.17,18.51,bank_transfer,centro,returning,0.1,0
ORD-00716,CLI-0069,2025-07-17,food,Aceite oliva,2,60.71,121.42,credit_card,centro,vip,0.2,0
ORD-01796,CLI-0333,2025-09-19,electronics,Mouse gaming,4,19.65,78.6,paypal,este,new,0.15,0
ORD-00900,CLI-0023,2025-07-31,clothing,Zapatillas running,5,13.15,65.75,credit_card,sur,returning,0.3,0
ORD-00500,CLI-0250,2025-07-18,home,Vela aromática,3,18.19,54.57,paypal,oeste,new,0.05,0
ORD-00384,CLI-0002,2025-09-05,home,Cojín,5,146.69,733.45,bank_transfer,este,returning,0.3,0
ORD-01158,CLI-0452,2025-07-02,food,Café gourmet,1,127.06,127.06,paypal,este,vip,0.15,0
ORD-00910,CLI-0330,2025-09-22,electronics,Webcam HD,3,263.13,789.39,debit_card,norte,new,0.2,0
ORD-00516,CLI-0142,2025-09-20,beauty,Sérum vitamina C,5,117.0,585.0,debit_card,centro,new,0.2,0
ORD-01906,CLI-0106,2025-08-25,clothing,Zapatillas running,1,149.45,149.45,debit_card,sur,returning,0.1,0
ORD-01086,CLI-0373,2025-09-14,clothing,Camiseta básica,5,7.76,38.8,debit_card,centro,returning,0.3,0
ORD-00632,CLI-0318,2025-09-24,beauty,Sérum vitamina C,1,28.74,28.74,debit_card,sur,returning,0.05,0
ORD-00139,CLI-0040,2025-08-31,clothing,Gorra,4,147.33,589.32,paypal,sur,vip,0,0
ORD-01864,CLI-0225,2025-07-06,beauty,Mascarilla,5,119.28,596.4,credit_card,este,vip,0.2,0
ORD-01355,CLI-0432,2025-08-30,food,Café gourmet,2,102.23,204.46,debit_card,sur,new,0,0
ORD-01013,CLI-0251,2025-07-15,food,Aceite oliva,1,80.0,80.0,debit_card,oeste,returning,0,0
ORD-00625,CLI-0036,2025-07-15,electronics,Cargador USB-C,2,83.1,166.2,paypal,oeste,returning,0.15,0
ORD-00440,CLI-0039,2025-08-05,beauty,Perfume,4,149.1,596.4,debit_card,centro,vip,0.2,0
ORD-00879,CLI-0227,2025-07-23,beauty,Protector solar,5,5.52,27.6,debit_card,sur,new,0.1,0
ORD-01593,CLI-0138,2025-09-18,electronics,Webcam HD,4,372.98,1491.92,debit_card,norte,returning,0,1
ORD-00134,CLI-0335,2025-07-17,electronics,Laptop,1,54.19,54.19,bank_transfer,este,vip,0,0
ORD-00641,CLI-0203,2025-08-09,home,Reloj pared,3,10.01,30.03,bank_transfer,este,vip,0.15,0
ORD-01005,CLI-0103,2025-07-11,electronics,Mouse gaming,4,42.65,170.6,credit_card,sur,vip,0.3,0
ORD-01077,CLI-0211,2025-09-24,home,Cojín,1,10.17,10.17,paypal,norte,new,0,0
ORD-01175,CLI-0253,2025-09-23,home,Espejo,3,128.39,385.17,debit_card,sur,new,0.3,0
ORD-00951,CLI-0196,2025-07-31,electronics,Mouse gaming,1,351.03,351.03,credit_card,sur,new,0.3,0
ORD-01194,CLI-0415,2025-07-06,electronics,Monitor 24,2,147.03,294.06,bank_transfer,norte,returning,0,0
ORD-01377,CLI-0051,2025-09-21,clothing,Pantalón chino,2,74.83,149.66,paypal,oeste,vip,0,0
ORD-00686,CLI-0215,2025-09-19,food,Té matcha,5,58.78,293.9,debit_card,norte,returning,0.3,0
ORD-00820,CLI-0470,2025-07-08,electronics,Teclado mecánico,3,280.38,841.14,bank_transfer,oeste,returning,0,0
ORD-00035,CLI-0163,2025-08-06,electronics,Mouse gaming,3,25.11,75.33,paypal,norte,returning,0,0
ORD-01555,CLI-0185,2025-09-09,electronics,SSD 1TB,2,116.55,233.1,paypal,sur,vip,0,0
ORD-00689,CLI-0374,2025-07-19,home,Organizador,3,44.92,134.76,paypal,oeste,vip,0.3,0
ORD-00014,CLI-0052,2025-09-05,clothing,Bufanda,4,54.56,218.24,paypal,norte,returning,0.15,0
ORD-00354,CLI-0350,2025-08-08,clothing,Calcetines pack,3,69.16,207.48,bank_transfer,sur,vip,0.1,0
ORD-00420,CLI-0124,2025-08-27,home,Vela aromática,2,103.63,207.26,paypal,sur,vip,0,0
ORD-01564,CLI-0059,2025-09-08,electronics,Monitor 24,1,84.61,84.61,bank_transfer,este,new,0,0
ORD-00300,CLI-0206,2025-09-19,home,Cojín,5,132.31,661.55,paypal,sur,new,0.05,0
ORD-00389,CLI-0165,2025-08-29,beauty,Champú natural,5,116.37,581.85,credit_card,este,vip,0.15,0
ORD-00301,CLI-0336,2025-07-05,electronics,Auriculares BT,1,491.05,491.05,credit_card,oeste,new,0.15,1
ORD-01368,CLI-0475,2025-08-18,clothing,Bufanda,1,6.5,6.5,credit_card,oeste,vip,0.05,0
ORD-00922,CLI-0263,2025-08-23,electronics,Webcam HD,1,139.0,139.0,credit_card,centro,new,0,0
ORD-00813,CLI-0143,2025-09-08,electronics,SSD 1TB,5,320.64,1603.2,paypal,oeste,returning,0,0
ORD-01625,CLI-0135,2025-07-12,electronics,Webcam HD,5,220.76,1103.8,bank_transfer,,new,0.2,0
ORD-00534,CLI-0030,2025-07-05,clothing,Camiseta básica,1,121.56,121.56,paypal,centro,new,0,0
ORD-01953,CLI-0040,2025-09-28,food,Frutos secos,5,134.69,673.45,debit_card,centro,vip,0.2,0
ORD-00669,CLI-0279,2025-08-23,beauty,Crema facial,5,51.8,259.0,debit_card,sur,vip,0,0
ORD-00438,CLI-0232,2025-08-27,food,Pasta italiana,1,67.02,67.02,debit_card,este,vip,0.2,0
ORD-01107,CLI-0450,2025-07-10,clothing,Chaqueta,5,82.45,412.25,credit_card,norte,returning,0.05,0
ORD-00582,CLI-0046,2025-07-07,food,Frutos secos,5,138.2,691.0,credit_card,oeste,returning,0,0
ORD-01504,CLI-0411,2025-07-02,food,Té matcha,5,11.88,59.4,bank_transfer,este,returning,0.1,0
ORD-01280,CLI-0405,2025-09-14,food,Café gourmet,1,137.02,137.02,credit_card,,new,0,0
ORD-00854,CLI-0173,2025-07-02,clothing,Pantalón chino,4,14.04,56.16,credit_card,oeste,new,0.3,0
ORD-01847,CLI-0193,2025-07-22,clothing,Pantalón chino,1,124.4,124.4,debit_card,centro,vip,0.05,0
ORD-01729,CLI-0151,2025-08-09,home,Lámpara LED,1,5.81,5.81,debit_card,sur,vip,0,1
ORD-00434,CLI-0484,2025-08-19,clothing,Pantalón chino,3,33.34,100.02,debit_card,este,vip,0.05,0
ORD-00826,CLI-0445,2025-08-22,electronics,Auriculares BT,5,409.91,2049.55,paypal,sur,returning,0,0
ORD-00105,CLI-0249,2025-09-20,electronics,Monitor 24,5,364.87,1824.35,debit_card,sur,new,0,0
ORD-01588,CLI-0093,2025-08-17,clothing,Calcetines pack,1,121.3,121.3,bank_transfer,este,new,0,0
ORD-01563,CLI-0243,2025-09-19,food,Té matcha,-5,55.99,-279.95,bank_transfer,oeste,returning,0,0
ORD-00403,CLI-0263,2025-09-04,home,Reloj pared,2,67.98,135.96,paypal,oeste,vip,0.2,0
ORD-01211,CLI-0287,2025-09-10,clothing,Zapatillas running,1,74.39,74.39,debit_card,norte,returning,0.05,0
ORD-01599,CLI-0445,2025-07-19,food,Aceite oliva,2,66.53,133.06,debit_card,sur,vip,0.15,0
ORD-01333,CLI-0045,2025-09-16,electronics,Mouse gaming,4,84.2,336.8,bank_transfer,centro,new,0.1,0
ORD-01809,CLI-0426,2025-09-12,beauty,Protector solar,3,76.52,229.56,bank_transfer,este,new,0,0
ORD-01909,CLI-0073,2025-07-24,clothing,Calcetines pack,3,35.27,105.81,debit_card,oeste,new,0.1,0
ORD-01188,CLI-0335,2025-09-18,electronics,Laptop,1,465.97,465.97,debit_card,centro,new,0,1
ORD-00760,CLI-0496,2025-08-08,home,Lámpara LED,1,115.71,115.71,paypal,este,vip,0,0
ORD-00349,CLI-0426,2025-09-20,electronics,Teclado mecánico,2,413.93,827.86,bank_transfer,oeste,returning,0,0
ORD-01015,CLI-0320,2025-09-21,electronics,SSD 1TB,2,312.1,624.2,paypal,sur,new,0.05,1
ORD-00337,CLI-0074,2025-07-05,home,Lámpara LED,1,34.24,34.24,credit_card,oeste,returning,0,0
ORD-01236,CLI-0452,2025-08-31,clothing,Bufanda,3,92.74,278.22,debit_card,centro,returning,0.2,0
ORD-01673,CLI-0352,2025-07-14,electronics,Cargador USB-C,5,113.95,569.75,credit_card,este,vip,0,0
ORD-01756,CLI-0465,2025-07-24,food,Chocolate belga,5,19.68,98.4,debit_card,centro,vip,0.3,0
ORD-01221,CLI-0312,2025-09-28,home,Organizador,4,132.15,528.6,bank_transfer,norte,returning,0.2,0
